,x,y,"f(x, y)"
0,-4.753249820147073,4.894319289544123,-0.4064571692352029
1,1.7264161071977502,4.31445797629514,-0.735872150393562
2,-2.4206777745374057,-4.701608376607264,0.5208994256993786
3,-2.4206777745374057,-4.133942898583934,0.5149274325360371
4,-2.360842431098952,6.829303630840594,-0.5277825372551334
5,7.066359163636076,6.3101590414014606,-0.3272366451561264
6,-2.360842431098952,-1.46479595828086,0.2737662738424544
7,-2.360842431098952,5.912261825240639,-0.556410384331224
8,-4.9875373727588785,5.379043958820579,-0.3983072565179825
9,4.138524003852291,5.335215344281373,-0.5200653020975554
10,4.508266631483919,-4.490482529754283,0.595735114532287
11,4.508266631483919,0.07773184841901415,0.08752350975304846
